date,value
1981-10-01,97.8649454475359
1981-11-01,97.5270195059016
1981-12-01,97.2160689120558
1982-01-01,96.925669095548
1982-02-01,96.6499925396299
1982-03-01,96.4255269113752
1982-04-01,96.2829472336513
1982-05-01,96.2298381700916
1982-06-01,96.2687366981931
1982-07-01,96.3866421500138
1982-08-01,96.5703041996433
1982-09-01,96.8249506183157
1982-10-01,97.1460690198078
1982-11-01,97.5461752009425
1982-12-01,98.0345328305566
1983-01-01,98.5983445397165
1983-02-01,99.2107888586147
1983-03-01,99.8414293066417
1983-04-01,100.457256262336
1983-05-01,101.023627060721
1983-06-01,101.508039275822
1983-07-01,101.894136649018
1983-08-01,102.182361601619
1983-09-01,102.392923624639
1983-10-01,102.533660835959
1983-11-01,102.609979005068
1983-12-01,102.623892501526
1984-01-01,102.57953460814
1984-02-01,102.466229470176
1984-03-01,102.276881737228
1984-04-01,102.020120249178
1984-05-01,101.725207752007
1984-06-01,101.416102395317
1984-07-01,101.124743332036
1984-08-01,100.870036836091
1984-09-01,100.668811337267
1984-10-01,100.527612410986
1984-11-01,100.432562772444
1984-12-01,100.362085696413
1985-01-01,100.307652294563
1985-02-01,100.256244374795
1985-03-01,100.213848652882
1985-04-01,100.179476696097
1985-05-01,100.149120441844
1985-06-01,100.12301150912
1985-07-01,100.091069649382
1985-08-01,100.062274285063
1985-09-01,100.041798354994
1985-10-01,100.035981674293
1985-11-01,100.051137679893
1985-12-01,100.08311467669
1986-01-01,100.109701278756
1986-02-01,100.118858961973
1986-03-01,100.111289004458
1986-04-01,100.095919565676
1986-05-01,100.077834161378
1986-06-01,100.045831601941
1986-07-01,99.996482991093
1986-08-01,99.9448492059011
1986-09-01,99.9001794503352
1986-10-01,99.873163099841
1986-11-01,99.8863998950012
1986-12-01,99.9664622962191
1987-01-01,100.123506080208
1987-02-01,100.334416218899
1987-03-01,100.554394107521
1987-04-01,100.755278874348
1987-05-01,100.921214877662
1987-06-01,101.036545477026
1987-07-01,101.082295759488
1987-08-01,101.037546503447
1987-09-01,100.907507096258
1987-10-01,100.722134963989
1987-11-01,100.534335164115
1987-12-01,100.402808043946
1988-01-01,100.334966814629
1988-02-01,100.322162235556
1988-03-01,100.352657456003
1988-04-01,100.411847732675
1988-05-01,100.486800272241
1988-06-01,100.556189414604
1988-07-01,100.598202702749
1988-08-01,100.617093785911
1988-09-01,100.622082137064
1988-10-01,100.621616844473
1988-11-01,100.616015396069
1988-12-01,100.597351862227
1989-01-01,100.542992181717
1989-02-01,100.434820024675
1989-03-01,100.280313524707
1989-04-01,100.106341895793
1989-05-01,99.9396204738407
1989-06-01,99.8106240117921
1989-07-01,99.7314682607001
1989-08-01,99.7005011507394
1989-09-01,99.7029001492824
1989-10-01,99.7172833243993
1989-11-01,99.7410733086578
1989-12-01,99.7712295281261
1990-01-01,99.8051257600002
1990-02-01,99.8351843725546
1990-03-01,99.8342848826131
1990-04-01,99.7591166007886
1990-05-01,99.5881189086727
1990-06-01,99.3016388582444
1990-07-01,98.9054628930701
1990-08-01,98.4308063950915
1990-09-01,97.950400314051
1990-10-01,97.5333166309864
1990-11-01,97.2449355530109
1990-12-01,97.1305625753951
1991-01-01,97.1899696572459
1991-02-01,97.4062820234209
1991-03-01,97.7275978555825
1991-04-01,98.0935270501705
1991-05-01,98.4611963435496
1991-06-01,98.7974444513312
1991-07-01,99.0552182233204
1991-08-01,99.1955495654616
1991-09-01,99.2249991513282
1991-10-01,99.1761769342148
1991-11-01,99.1032947737912
1991-12-01,99.0698946299397
1992-01-01,99.1204697245481
1992-02-01,99.2463634046992
1992-03-01,99.4156954023475
1992-04-01,99.5691156782971
1992-05-01,99.6662110792746
1992-06-01,99.6951497758576
1992-07-01,99.6840246977907
1992-08-01,99.6735450932059
1992-09-01,99.7066173505675
1992-10-01,99.8071365618693
1992-11-01,99.9527396416314
1992-12-01,100.083323623647
1993-01-01,100.146849988528
1993-02-01,100.129958039
1993-03-01,100.038987408285
1993-04-01,99.9053106277317
1993-05-01,99.7498786489585
1993-06-01,99.6193320090491
1993-07-01,99.5482952065166
1993-08-01,99.5623922188465
1993-09-01,99.6675649055126
1993-10-01,99.8539535043637
1993-11-01,100.090635516033
1993-12-01,100.352578926414
1994-01-01,100.597827963589
1994-02-01,100.797704135563
1994-03-01,100.94642909606
1994-04-01,101.04038486627
1994-05-01,101.082214073103
1994-06-01,101.077960919207
1994-07-01,101.042077320503
1994-08-01,100.989546741345
1994-09-01,100.921430372539
1994-10-01,100.830149927428
1994-11-01,100.692842308361
1994-12-01,100.498525406031
1995-01-01,100.242198937496
1995-02-01,99.9261421823722
1995-03-01,99.5814415273562
1995-04-01,99.2608200899439
1995-05-01,99.0075295383638
1995-06-01,98.8387555291635
1995-07-01,98.7413959006172
1995-08-01,98.6809646769008
1995-09-01,98.6288563605327
1995-10-01,98.5850363072167
1995-11-01,98.5642498442224
1995-12-01,98.5813109625056
1996-01-01,98.6480090103198
1996-02-01,98.7721230440752
1996-03-01,98.9408928779511
1996-04-01,99.1188823199104
1996-05-01,99.2850346929413
1996-06-01,99.4195250780414
1996-07-01,99.5132325294383
1996-08-01,99.5873228694329
1996-09-01,99.657901051694
1996-10-01,99.7299994945988
1996-11-01,99.8119119388455
1996-12-01,99.8998944301804
1997-01-01,100.003075463808
1997-02-01,100.129726361181
1997-03-01,100.26638954101
1997-04-01,100.408380243026
1997-05-01,100.550690523613
1997-06-01,100.687313260252
1997-07-01,100.80697780224
1997-08-01,100.892980228697
1997-09-01,100.950366802717
1997-10-01,100.980475982792
1997-11-01,100.977862092245
1997-12-01,100.941617533845
1998-01-01,100.889722322446
1998-02-01,100.822477002129
1998-03-01,100.721606989821
1998-04-01,100.583912633909
1998-05-01,100.410580539718
1998-06-01,100.213205761767
1998-07-01,100.02277683935
1998-08-01,99.8634828589875
1998-09-01,99.767600551166
1998-10-01,99.7695470732114
1998-11-01,99.8724848796549
1998-12-01,100.039808698917
1999-01-01,100.246243768171
1999-02-01,100.456355291547
1999-03-01,100.645537801955
1999-04-01,100.811223923064
1999-05-01,100.9531404461
1999-06-01,101.060948075672
1999-07-01,101.138079375619
1999-08-01,101.194023446658
1999-09-01,101.243010116734
1999-10-01,101.293295966646
1999-11-01,101.345381256203
1999-12-01,101.38123736546
2000-01-01,101.374582260028
2000-02-01,101.309282320624
2000-03-01,101.21312789922
2000-04-01,101.094993213128
2000-05-01,100.949344948312
2000-06-01,100.785175569888
2000-07-01,100.602984234379
2000-08-01,100.388582069653
2000-09-01,100.138868532723
2000-10-01,99.8372736841606
2000-11-01,99.4940828782125
2000-12-01,99.1245904913051
2001-01-01,98.7875227972176
2001-02-01,98.5290595982035
2001-03-01,98.3618861484051
2001-04-01,98.2777221378591
2001-05-01,98.2512435035572
2001-06-01,98.2278472514567
2001-07-01,98.1831176613306
2001-08-01,98.120151753916
2001-09-01,98.0792649470817
2001-10-01,98.1299623391812
2001-11-01,98.2979934037284
2001-12-01,98.5622975782745
2002-01-01,98.8684832105127
2002-02-01,99.1587469193646
2002-03-01,99.376814516146
2002-04-01,99.467115233023
2002-05-01,99.4100825711435
2002-06-01,99.2144206877166
2002-07-01,98.9327330077207
2002-08-01,98.6318840696851
2002-09-01,98.3525904062673
2002-10-01,98.1326305706218
2002-11-01,97.9870423308461
2002-12-01,97.8891547754369
2003-01-01,97.8177155001598
2003-02-01,97.7833383072626
2003-03-01,97.8183230493985
2003-04-01,97.9500926092083
2003-05-01,98.1729946037782
2003-06-01,98.4603933670495
2003-07-01,98.7977043726338
2003-08-01,99.1736847475114
2003-09-01,99.5762736046397
2003-10-01,99.9837681466299
2003-11-01,100.362934069941
2003-12-01,100.68062905596
2004-01-01,100.919843122367
2004-02-01,101.063482651884
2004-03-01,101.130321804989
2004-04-01,101.132431699914
2004-05-01,101.08967594265
2004-06-01,101.011686885963
2004-07-01,100.904901314058
2004-08-01,100.78603958841
2004-09-01,100.682318620423
2004-10-01,100.612304404672
2004-11-01,100.584602054126
2004-12-01,100.572477129103
2005-01-01,100.540180671962
2005-02-01,100.481264022138
2005-03-01,100.407132893502
2005-04-01,100.353926883087
2005-05-01,100.347058277751
2005-06-01,100.38354195726
2005-07-01,100.437068280908
2005-08-01,100.508511959679
2005-09-01,100.61348182654
2005-10-01,100.763987904351
2005-11-01,100.945718948952
2005-12-01,101.119359893804
2006-01-01,101.254392325777
2006-02-01,101.341315308636
2006-03-01,101.374017493182
2006-04-01,101.348277637736
2006-05-01,101.28671091906
2006-06-01,101.225405104185
2006-07-01,101.185841708956
2006-08-01,101.190043811956
2006-09-01,101.250044922522
2006-10-01,101.344358604317
